93723,"Fresno, CA",36.797039,-119.938995
93725,"Fresno, CA",36.667058,-119.741223
93726,"Fresno, CA",36.793004,-119.765678
93727,"Fresno, CA",36.750282,-119.696916
93728,"Fresno, CA",36.758498,-119.812537
93730,"Fresno, CA",36.890489,-119.754553
93901,"Salinas, CA",36.666374,-121.652478
93905,"Salinas, CA",36.680308,-121.614374
93906,"Salinas, CA",36.712018,-121.638456
93907,"Prunedale, CA",36.754520,-121.664882
93908,"Salinas, CA",36.641852,-121.607308
93920,"Big Sur, CA",36.150353,-121.627991
93921,"Carmel-by-the-Sea, CA",36.554453,-121.922231
93923,"Carmel, CA",36.499731,-121.871267
93924,"Carmel Valley Village, CA",36.446795,-121.684724
93925,"Chualar, CA",36.589737,-121.474644
93926,"Gonzales, CA",36.516886,-121.435472
93927,"Greenfield, CA",36.287332,-121.292278
93928,"Jolon, CA (PO Boxes)",36.016834,-121.238196
93930,"King City, CA",36.213149,-121.084745
93932,"Lockwood, CA",36.015145,-121.042988
93933,"Marina, CA",36.678630,-121.792675
93940,"Monterey, CA",36.596933,-121.879019
93943,"Monterey, CA",36.595791,-121.874128
93950,"Pacific Grove, CA",36.618852,-121.920803
93953,"Del Monte Forest, CA",36.590490,-121.946007
93954,"San Lucas, CA",36.122858,-120.979394
93955,"Seaside, CA",36.620943,-121.820094
93960,"Soledad, CA",36.412557,-121.321749
93962,"Spreckels, CA",36.624711,-121.646958
94002,"Belmont, CA",37.517963,-122.292747
94005,"Brisbane, CA",37.684291,-122.403074
94010,"Burlingame, CA",37.574982,-122.362481
94014,"Daly City, CA",37.698645,-122.452938
94015,"Daly City, CA",37.683004,-122.478743
94019,"Half Moon Bay, CA",37.468572,-122.444532
94020,"La Honda, CA",37.285889,-122.223965
94021,"Loma Mar, CA",37.270859,-122.295515
94022,"Los Altos, CA",37.376365,-122.126884
94024,"Los Altos, CA",37.352791,-122.087034
94025,"Menlo Park, CA",37.452746,-122.182757
94027,"Atherton, CA",37.457075,-122.201057
94028,"Portola Valley, CA",37.382296,-122.209116
94030,"Millbrae, CA",37.600716,-122.401152
94037,"Montara, CA",37.542846,-122.505988
94038,"Moss Beach, CA",37.523049,-122.510599
94040,"Mountain View, CA",37.383539,-122.087028
94041,"Mountain View, CA",37.388527,-122.075102
94043,"Mountain View, CA",37.408648,-122.072403
94044,"Pacifica, CA",37.620899,-122.486233
94060,"Pescadero, CA",37.221214,-122.338089
94061,"Redwood City, CA",37.463225,-122.234732
94062,"Redwood City, CA",37.450236,-122.265421
94063,"Redwood City, CA",37.484507,-122.214668
94065,"Redwood City, CA",37.532288,-122.246038
94066,"San Bruno, CA",37.626979,-122.426908
94070,"San Carlos, CA",37.499034,-122.267572
94074,"San Gregorio, CA",37.320577,-122.340937
94080,"South San Francisco, CA",37.655606,-122.428308
94085,"Sunnyvale, CA",37.387984,-122.016567
94086,"Sunnyvale, CA",37.373085,-122.025618
94087,"Sunnyvale, CA",37.350289,-122.036029
94089,"Sunnyvale, CA",37.404439,-122.008580
94102,"San Francisco, CA",37.779164,-122.420066
94103,"San Francisco, CA",37.771967,-122.412352
94104,"San Francisco, CA",37.791733,-122.401945
94105,"San Francisco, CA",37.788526,-122.395147
94107,"San Francisco, CA",37.765838,-122.395865
94108,"San Francisco, CA",37.792661,-122.408041
94109,"San Francisco, CA",37.793603,-122.422093
94110,"San Francisco, CA",37.748748,-122.415402
94111,"San Francisco, CA",37.798193,-122.400369
94112,"San Francisco, CA",37.721336,-122.442535
94114,"San Francisco, CA",37.758455,-122.435329
94115,"San Francisco, CA",37.785099,-122.437287
94116,"San Francisco, CA",37.743536,-122.485936
94117,"San Francisco, CA",37.769853,-122.444404
94118,"San Francisco, CA",37.781139,-122.461601
94121,"San Francisco, CA",37.778730,-122.492696
94122,"San Francisco, CA",37.760412,-122.484967
94123,"San Francisco, CA",37.800934,-122.438366
94124,"San Francisco, CA",37.733108,-122.390182
94127,"San Francisco, CA",37.735161,-122.461539
94128,"South San Francisco, CA",37.621835,-122.396716
94129,"San Francisco, CA",37.799109,-122.463854
94130,"San Francisco, CA",37.819411,-122.369628
94131,"San Francisco, CA",37.741492,-122.438599
94132,"San Francisco, CA",37.724114,-122.479746
94133,"San Francisco, CA",37.801736,-122.410288
94134,"San Francisco, CA",37.721500,-122.409263
94158,"San Francisco, CA",37.770631,-122.392691
94301,"Palo Alto, CA",37.443798,-122.150487
94303,"East Palo Alto, CA",37.449992,-122.127113
94304,"Palo Alto, CA",37.407871,-122.154602
94305,"Stanford, CA",37.425603,-122.166887
94306,"Palo Alto, CA",37.418151,-122.131965
94401,"San Mateo, CA",37.570619,-122.319895
94402,"San Mateo, CA",37.549068,-122.326593
94403,"San Mateo, CA",37.539399,-122.302405
94404,"Foster City, CA",37.552882,-122.269890
94501,"Alameda, CA",37.770168,-122.260412
94502,"Alameda, CA",37.736269,-122.242814
94503,"American Canyon, CA",38.170501,-122.252497
94505,"Discovery Bay, CA",37.891116,-121.603117
94506,"Danville, CA",37.803412,-121.911566
94507,"Alamo, CA",37.853392,-122.018836
94508,"Angwin, CA",38.577875,-122.451222
94509,"Antioch, CA",37.999076,-121.814407
94510,"Benicia, CA",38.069638,-122.143603
94511,"Bethel Island, CA",38.029617,-121.640526
94512,"Birds Landing, CA",38.137408,-121.831502
94513,"Brentwood, CA",37.933629,-121.694470
94514,"Byron, CA",37.830103,-121.619321
94515,"Calistoga, CA",38.598214,-122.609516
94516,"Canyon, CA (PO Boxes)",37.837961,-122.167372
94517,"Clayton, CA",37.916112,-121.908949
94518,"Concord, CA",37.952347,-122.024498
94519,"Concord, CA",37.984310,-122.013836
94520,"Concord, CA",37.990571,-122.036607
94521,"Concord, CA",37.953898,-121.973499
94523,"Pleasant Hill, CA",37.954085,-122.073893
94525,"Crockett, CA",38.052044,-122.225008
94526,"Danville, CA",37.814585,-121.988259
94528,"Diablo, CA",37.840946,-121.958920
94530,"El Cerrito, CA",37.917925,-122.304178
94531,"Antioch, CA",37.969458,-121.772355
94533,"Fairfield, CA",38.268524,-122.023318
94534,"Fairfield, CA",38.241776,-122.112703
94535,"Fairfield, CA",38.274270,-121.940395
94536,"Fremont, CA",37.561801,-121.998001
94538,"Fremont, CA",37.527326,-121.969818
94539,"Fremont, CA",37.515820,-121.928973
94541,"Hayward, CA",37.675428,-122.088574
94542,"Hayward, CA",37.658060,-122.044411
94544,"Hayward, CA",37.635095,-122.065363
94545,"Hayward, CA",37.635726,-122.105240
94546,"Castro Valley, CA",37.698708,-122.079698
94547,"Hercules, CA",38.007695,-122.263636
94548,"Knightsen, CA",37.974297,-121.651437
94549,"Lafayette, CA",37.899847,-122.112657
94550,"Livermore, CA",37.653452,-121.725605
94551,"Livermore, CA",37.713434,-121.762161
94552,"Castro Valley, CA",37.700594,-122.031006
94553,"Martinez, CA",37.999029,-122.116707
94555,"Fremont, CA",37.570456,-122.051026
94556,"Moraga, CA",37.839273,-122.120909
94558,"Napa, CA",38.362764,-122.287923
94559,"Napa, CA",38.286998,-122.287891
94560,"Newark, CA",37.535777,-122.031542
94561,"Oakley, CA",37.992679,-121.702489
94563,"Orinda, CA",37.881292,-122.181093
94564,"Pinole, CA",37.996963,-122.288270
94565,"Pittsburg, CA",38.018667,-121.912266
94566,"Pleasanton, CA",37.659344,-121.869093
94567,"Pope Valley, CA",38.702102,-122.386288
94568,"Dublin, CA",37.713887,-121.909289
94569,"Port Costa, CA",38.041531,-122.186459
94571,"Rio Vista, CA",38.186470,-121.716362
94572,"Rodeo, CA",38.030225,-122.254796
94573,"Rutherford, CA",38.458864,-122.428831
94574,"St. Helena, CA",38.514152,-122.442200
94575,"Moraga, CA",37.840961,-122.109502
94576,"Deer Park, CA",38.547615,-122.474184
94577,"San Leandro, CA",37.721442,-122.158964
94578,"San Leandro, CA",37.704039,-122.126816
94579,"San Leandro, CA",37.688903,-122.152422
94580,"San Lorenzo, CA",37.678827,-122.132100
94582,"San Ramon, CA",37.765665,-121.916942
94583,"San Ramon, CA",37.752978,-121.962133
94585,"Suisun City, CA",38.231102,-121.981831
94586,"Sunol, CA",37.587920,-121.871611
94587,"Union City, CA",37.593824,-122.048368
94588,"Pleasanton, CA",37.694352,-121.892330
94589,"Vallejo, CA",38.141767,-122.246948
94590,"Vallejo, CA",38.104705,-122.247387
94591,"Vallejo, CA",38.107003,-122.210024
94592,"Vallejo, CA",38.096983,-122.274168
94595,"Walnut Creek, CA",37.879203,-122.070785
94596,"Walnut Creek, CA",37.891163,-122.045550
94597,"Walnut Creek, CA",37.918377,-122.067629
94598,"Walnut Creek, CA",37.917456,-122.022645
94599,"Yountville, CA",38.402727,-122.361818
94601,"Oakland, CA",37.778198,-122.219112
94602,"Oakland, CA",37.800255,-122.211841
94603,"Oakland, CA",37.739757,-122.174045
94605,"Oakland, CA",37.763129,-122.161273
94606,"Oakland, CA",37.792863,-122.243942
94607,"Oakland, CA",37.807967,-122.286142
94608,"Oakland, CA",37.835978,-122.281499
94609,"Oakland, CA",37.834172,-122.264417
94610,"Oakland, CA",37.812194,-122.241849
94611,"Oakland, CA",37.827884,-122.225060
94612,"Oakland, CA",37.809377,-122.270491
94613,"Oakland, CA",37.779681,-122.182579
94618,"Oakland, CA",37.843862,-122.243510
94619,"Oakland, CA",37.788293,-122.185171
94621,"Oakland, CA",37.753348,-122.191588
94702,"Berkeley, CA",37.866010,-122.287300
94703,"Berkeley, CA",37.862494,-122.275336
94704,"Berkeley, CA",37.866850,-122.262740
94705,"Berkeley, CA",37.858267,-122.249622
94706,"Albany, CA",37.889050,-122.293593
94707,"Berkeley, CA",37.894485,-122.278733
94708,"Berkeley, CA",37.895265,-122.263696
94709,"Berkeley, CA",37.878582,-122.267443
94710,"Berkeley, CA",37.868578,-122.298524
94720,"Berkeley, CA",37.872643,-122.258403
94801,"Richmond, CA",37.943739,-122.370551
94803,"El Sobrante, CA",37.966175,-122.291072
94804,"Richmond, CA",37.924963,-122.341039
94805,"Richmond, CA",37.942366,-122.324532
94806,"San Pablo, CA",37.971276,-122.337288
94901,"San Rafael, CA",37.972897,-122.511329
94903,"San Rafael, CA",38.017318,-122.545103
94904,"Kentfield, CA",37.947393,-122.535760
94920,"Tiburon, CA",37.894317,-122.473434
94922,"Bodega, CA",38.345756,-122.962511
94923,"Bodega Bay, CA",38.340745,-123.051003
94924,"Bolinas, CA",37.914808,-122.701086
94925,"Corte Madera, CA",37.924399,-122.516369
94928,"Rohnert Park, CA",38.346128,-122.696212
94929,"Dillon Beach, CA",38.247710,-122.961403
94930,"Fairfax, CA",37.980245,-122.597589
94931,"Cotati, CA",38.325216,-122.711269
94933,"Lagunitas-Forest Knolls, CA",38.014136,-122.686776
94937,"Inverness, CA",38.104764,-122.889636
94938,"Lagunitas-Forest Knolls, CA",38.021035,-122.713537
94939,"Larkspur, CA",37.938426,-122.532483
94940,"Marshall, CA",38.178570,-122.883190
94941,"Mill Valley, CA",37.899317,-122.539854
94945,"Novato, CA",38.116760,-122.561875
94946,"Nicasio, CA",38.072246,-122.681416
94947,"Novato, CA",38.102356,-122.589480
94949,"Novato, CA",38.061957,-122.535232
94950,"Olema, CA (PO Boxes)",38.020810,-122.774635
94951,"Penngrove, CA",38.309662,-122.658183
94952,"Petaluma, CA",38.237974,-122.685704
94954,"Petaluma, CA",38.244171,-122.605258
94956,"Point Reyes Station, CA",38.056850,-122.819552
94957,"Ross, CA",37.963573,-122.564144
94960,"San Anselmo, CA",37.983832,-122.569077
94963,"San Geronimo, CA",38.014641,-122.670915
94964,"San Quentin, CA (PO Boxes)",37.943661,-122.490708
94965,"Sausalito, CA",37.855334,-122.498573
94970,"Stinson Beach, CA",37.906980,-122.650618
94971,"Tomales, CA",38.245981,-122.908562
94972,"Valley Ford, CA (PO Boxes)",38.293353,-122.946993
94973,"Woodacre, CA",38.009776,-122.638665
95002,"San Jose, CA",37.427720,-121.978239
95003,"Rio del Mar, CA",36.977745,-121.895557
95004,"Aromas, CA",36.874755,-121.630732
95005,"Ben Lomond, CA",37.089755,-122.086705
95006,"Boulder Creek, CA",37.158801,-122.136541
95007,"Brookdale, CA",37.105094,-122.104581
95008,"Campbell, CA",37.283092,-121.955941
95010,"Capitola, CA",36.976355,-121.954723
95012,"Castroville, CA",36.770681,-121.749577
95014,"Cupertino, CA",37.319639,-122.041766
95017,"Davenport, CA",37.084113,-122.222272
95018,"Felton, CA",37.065621,-122.065272
95019,"Watsonville, CA",36.936352,-121.779061
95020,"Gilroy, CA",37.011385,-121.574531
95023,"Hollister, CA",36.849521,-121.382129
95030,"Los Gatos, CA",37.229041,-121.983792
95032,"Los Gatos, CA",37.241389,-121.953271
95033,"Los Gatos, CA",37.159142,-121.988625
95035,"Milpitas, CA",37.436476,-121.890732
95037,"Morgan Hill, CA",37.137046,-121.660130
95039,"Moss Landing, CA",36.821380,-121.784316
95041,"Mount Hermon, CA",37.050674,-122.056725
95043,"Paicines, CA",36.550143,-121.031970
95045,"San Juan Bautista, CA",36.845169,-121.535547
95046,"San Martin, CA",37.087212,-121.604733
95050,"Santa Clara, CA",37.347717,-121.951890
95051,"Santa Clara, CA",37.348616,-121.984533
95053,"Santa Clara, CA",37.349821,-121.939867
95054,"Santa Clara, CA",37.393527,-121.964138
95060,"Santa Cruz, CA",36.981023,-122.060919
95062,"Live Oak, CA",36.970804,-121.990755
95064,"Santa Cruz, CA",36.991667,-122.057021
95065,"Live Oak, CA",37.005330,-121.988717
95066,"Scotts Valley, CA",37.059883,-122.017574
95070,"Saratoga, CA",37.270472,-122.022796
95073,"Soquel, CA",37.012411,-121.949762
95075,"Tres Pinos, CA",36.774886,-121.225359
95076,"Watsonville, CA",36.928236,-121.772573
95110,"San Jose, CA",37.337171,-121.899245
95111,"San Jose, CA",37.283111,-121.826245
95112,"San Jose, CA",37.346381,-121.884560
95113,"San Jose, CA",37.334464,-121.890299
95116,"San Jose, CA",37.349696,-121.854113
95117,"San Jose, CA",37.311842,-121.961774
95118,"San Jose, CA",37.257473,-121.890580
95119,"San Jose, CA",37.230075,-121.788311
95120,"San Jose, CA",37.209068,-121.851408
95121,"San Jose, CA",37.304394,-121.810908
95122,"San Jose, CA",37.329408,-121.833487
95123,"San Jose, CA",37.244238,-121.831604
95124,"San Jose, CA",37.256939,-121.923081
95125,"San Jose, CA",37.294005,-121.896217
95126,"San Jose, CA",37.326466,-121.917668
95127,"San Jose, CA",37.368802,-121.821763
95128,"San Jose, CA",37.318895,-121.935197
95129,"San Jose, CA",37.307083,-122.000677
95130,"San Jose, CA",37.287963,-121.982360
95131,"San Jose, CA",37.387398,-121.889969
95132,"San Jose, CA",37.409627,-121.847921
95133,"San Jose, CA",37.373493,-121.857173
95134,"San Jose, CA",37.412632,-121.943730
95135,"San Jose, CA",37.298720,-121.751298
95136,"San Jose, CA",37.272131,-121.848275
95138,"San Jose, CA",37.253178,-121.767853
95139,"San Jose, CA",37.223047,-121.765264
95140,"Mount Hamilton, CA",37.382909,-121.634151
95148,"San Jose, CA",37.331651,-121.788767
95202,"Stockton, CA",37.958758,-121.288023
95203,"Stockton, CA",37.954390,-121.319604
95204,"Stockton, CA",37.974209,-121.315089
95205,"Stockton, CA",37.963270,-121.263117
95206,"Stockton, CA",37.923713,-121.307257
95207,"Stockton, CA",38.004121,-121.323811
95209,"Stockton, CA",38.039944,-121.342456
95210,"Stockton, CA",38.024174,-121.299289
95211,"Stockton, CA",37.979651,-121.312320
95212,"Stockton, CA",38.034920,-121.254120
95215,"Stockton, CA",37.948840,-121.202980
95219,"Stockton, CA",38.028309,-121.424627
95220,"Acampo, CA",38.196404,-121.247621
95222,"Angels, CA",38.075378,-120.567391
95223,"Arnold, CA",38.314199,-120.230091
95224,"Avery, CA",38.212542,-120.334389
95225,"Burson, CA (PO Boxes)",38.203130,-120.884110
95226,"Campo Seco, CA",38.224021,-120.870256
95227,"Clements, CA (PO Boxes)",38.199903,-121.049200
95228,"Copperopolis, CA",37.934749,-120.639447
95230,"Farmington, CA",37.965581,-120.860746
95231,"French Camp, CA",37.878491,-121.278338
95232,"Glencoe, CA",38.347153,-120.585434
95233,"Avery, CA",38.178329,-120.370044
95234,"Holt, CA (PO Boxes)",37.936054,-121.530127
95236,"Linden, CA",38.030767,-121.049015
95237,"Lockeford, CA",38.161880,-121.149837
95240,"Lodi, CA",38.124520,-121.260481
95242,"Lodi, CA",38.123381,-121.330011
95245,"Mokelumne Hill, CA",38.284850,-120.665424
95246,"Mountain Ranch, CA",38.253927,-120.500218
95247,"Murphys, CA",38.151791,-120.430238
95248,"Rail Road Flat, CA",38.338385,-120.469124
95249,"San Andreas, CA",38.179814,-120.630411
95250,"Sheep Ranch, CA",38.239402,-120.427558
95251,"Vallecito, CA",38.094954,-120.466855
95252,"Rancho Calaveras, CA",38.151425,-120.854699
95254,"Wallace, CA",38.194826,-120.958756
95255,"West Point, CA",38.415071,-120.473800
95257,"Wilseyville, CA",38.381972,-120.449587
95258,"Woodbridge, CA",38.156998,-121.307310
95301,"Atwater, CA",37.348774,-120.600053
95303,"Ballico, CA",37.470288,-120.671088
95304,"Tracy, CA",37.717127,-121.391799
95305,"Groveland, CA",37.815371,-120.283860
95306,"Catheys Valley, CA",37.400553,-120.134713
95307,"Ceres, CA",37.582025,-120.948214
95310,"Columbia, CA",38.058299,-120.388529
95311,"Coulterville, CA",37.719118,-120.117201
95312,"Cressey, CA",37.420494,-120.665055
95313,"Crows Landing, CA",37.417959,-121.051042
95315,"Delhi, CA",37.427418,-120.773882
95316,"Denair, CA",37.545286,-120.785222
95317,"El Nido, CA",37.132362,-120.523861
95318,"El Portal, CA",37.666363,-119.805892
95319,"Empire, CA",37.638860,-120.904313
95320,"Escalon, CA",37.798556,-121.004759
95321,"Pine Mountain Lake, CA",37.828125,-120.081939
95322,"Gustine, CA",37.165562,-121.015646
95323,"Hickman, CA",37.613176,-120.712250
95324,"Hilmar-Irwin, CA",37.394589,-120.882315
95325,"Hornitos, CA",37.500477,-120.258766
95326,"Hughson, CA",37.593926,-120.860309
95327,"Jamestown, CA",37.874607,-120.479825
95328,"Keyes, CA",37.556387,-120.910520
95329,"La Grange, CA",37.687560,-120.389297
95330,"Lathrop, CA",37.814608,-121.290684
95333,"Le Grand, CA",37.242010,-120.265497
95334,"Livingston, CA",37.378500,-120.726325
95335,"Cold Springs, CA",38.098292,-120.112616
95336,"Manteca, CA",37.816876,-121.212758
95337,"Manteca, CA",37.778403,-121.233288
95338,"Mariposa, CA",37.499975,-119.973320
95340,"Merced, CA",37.315078,-120.455260
95341,"Merced, CA",37.269674,-120.492382
95345,"Midpines, CA",37.576889,-119.956993
95346,"Mi-Wuk Village, CA",38.067516,-120.181604
95348,"Merced, CA",37.344582,-120.501287
95350,"Modesto, CA",37.670436,-121.006493
95351,"Modesto, CA",37.623929,-120.997904
95354,"Modesto, CA",37.641356,-120.977225
95355,"Modesto, CA",37.671599,-120.948889
95356,"Modesto, CA",37.702857,-121.023791
95357,"Modesto, CA",37.665092,-120.908131
95358,"Modesto, CA",37.622714,-121.050191
95360,"Newman, CA",37.313472,-121.032673
95361,"Oakdale, CA",37.774531,-120.830592
95363,"Patterson, CA",37.476221,-121.149822
95365,"Planada, CA",37.299070,-120.322286
95366,"Ripon, CA",37.745770,-121.128018
95367,"Riverbank, CA",37.729282,-120.942905
95368,"Salida, CA",37.708891,-121.086289
95369,"Snelling, CA",37.531889,-120.437413
95370,"Sonora, CA",37.989869,-120.338377
95372,"Soulsbyville, CA",37.989757,-120.260602
95374,"Stevinson, CA",37.316895,-120.869385
95375,"Strawberry, CA",38.193074,-120.015632
95376,"Tracy, CA",37.737908,-121.433181
95377,"Tracy, CA",37.717250,-121.471819
95379,"Tuolumne, CA",37.959040,-120.232171
95380,"Turlock, CA",37.486242,-120.850831
95382,"Turlock, CA",37.526420,-120.847771
95383,"Twain Harte, CA",38.058348,-120.225772
95385,"Vernalis, CA",37.611475,-121.266850
95386,"Waterford, CA",37.650209,-120.715637
95387,"Westley, CA",37.539671,-121.263193
95388,"Winton, CA",37.405704,-120.605978
95389,"Yosemite Valley, CA",37.738062,-119.603669
95391,"Mountain House, CA",37.766816,-121.567174
95401,"Santa Rosa, CA",38.440911,-122.753125
95403,"Santa Rosa, CA",38.481395,-122.748044
95404,"Santa Rosa, CA",38.453145,-122.691336
95405,"Santa Rosa, CA",38.438549,-122.671872
95407,"Santa Rosa, CA",38.408041,-122.736235
95409,"Santa Rosa, CA",38.459086,-122.639084
95410,"Albion, CA",39.210273,-123.711721
95412,"Annapolis, CA",38.717022,-123.341275
95415,"Boonville, CA",39.022008,-123.379275
95417,"Branscomb, CA",39.675367,-123.616370
95420,"Caspar, CA",39.366146,-123.804985
95421,"Cazadero, CA",38.578012,-123.175599
95422,"Clearlake, CA",38.957610,-122.632593
95423,"Clearlake Oaks, CA",39.037999,-122.638135
95425,"Cloverdale, CA",38.810055,-123.000972
95426,"Cobb, CA",38.839547,-122.742563
95427,"Comptche, CA (PO Boxes)",39.246102,-123.549303
95428,"Covelo, CA",39.823602,-123.213864
95429,"Dos Rios, CA",39.720542,-123.300585
95431,"Eldridge, CA (PO Boxes)",38.347934,-122.517647
95432,"Elk, CA",39.103978,-123.646169
95435,"Finley, CA (PO Boxes)",39.003314,-122.874691
95436,"Forestville, CA",38.495850,-122.906526
95437,"Fort Bragg, CA",39.439926,-123.773670
95439,"Fulton, CA",38.495375,-122.772530
95441,"Geyserville, CA",38.715853,-122.902475
95442,"Glen Ellen, CA",38.368744,-122.522642
95443,"Glenhaven, CA",39.042050,-122.731770
95444,"Graton, CA",38.434727,-122.867691
95445,"Gualala, CA",38.817542,-123.549991
95446,"Guerneville, CA",38.506408,-122.998055
95448,"Healdsburg, CA",38.615754,-122.878782
95449,"Hopland, CA",38.938726,-123.070587
95450,"Timber Cove, CA",38.485529,-123.171051
95451,"Kelseyville, CA",38.936339,-122.809880
95452,"Kenwood, CA",38.417836,-122.550853
95453,"Lakeport, CA",39.044368,-122.923724
95454,"Laytonville, CA",39.745276,-123.511982
95456,"Little River, CA",39.267668,-123.755015
95457,"Lower Lake, CA",38.883425,-122.565759
95458,"Lucerne, CA",39.098720,-122.787679
95459,"Manchester, CA",38.973082,-123.647921
95460,"Mendocino, CA",39.308898,-123.777108
95461,"Middletown, CA",38.767935,-122.614516
95462,"Monte Rio, CA",38.470402,-123.013951
95464,"Nice, CA",39.128098,-122.853188
95465,"Occidental, CA",38.415032,-122.998639
95466,"Philo, CA",39.090174,-123.505568
95467,"Hidden Valley Lake, CA",38.802551,-122.548941
95468,"Point Arena, CA",38.913071,-123.639506
95469,"Potter Valley, CA",39.382985,-123.064269
95470,"Redwood Valley, CA",39.285852,-123.217544
95471,"Guerneville, CA",38.522061,-122.976150
95472,"Sebastopol, CA",38.398381,-122.843410
95476,"Sonoma, CA",38.277258,-122.465914
95482,"Ukiah, CA",39.162802,-123.209910
95485,"Upper Lake, CA",39.185265,-122.919206
95486,"Monte Rio, CA",38.474456,-123.024808
95488,"Westport, CA",39.708638,-123.765966
95490,"Willits, CA",39.449879,-123.372498
95492,"Windsor, CA",38.539153,-122.808301
95493,"Witter Springs, CA",39.187599,-122.967299
95494,"Yorkville, CA",38.908141,-123.336464
95497,"Sea Ranch, CA",38.723020,-123.465013
95501,"Eureka, CA",40.793948,-124.159770
95503,"Eureka, CA",40.759570,-124.155417
95511,"Alderpoint, CA",40.175994,-123.609393
95514,"Blocksburg, CA",40.308185,-123.666957
95519,"McKinleyville, CA",40.952265,-124.074902
95521,"Arcata, CA",40.870434,-124.083088
95524,"Bayside, CA",40.826271,-124.066982
95525,"Blue Lake, CA",40.920248,-123.897039
95526,"Bridgeville, CA",40.459063,-123.673165
95527,"Burnt Ranch, CA",40.843937,-123.484035
95528,"Carlotta, CA",40.498392,-123.964495
95531,"Crescent City, CA",41.780015,-124.146742
95536,"Ferndale, CA",40.561297,-124.257554
95537,"Fields Landing, CA",40.726317,-124.216695
95540,"Fortuna, CA",40.582092,-124.146778
95542,"Garberville, CA",40.085488,-123.810867
95543,"Gasquet, CA",41.867218,-123.877148
95545,"Honeydew, CA (PO Boxes)",40.286224,-124.070525
95546,"Hoopa, CA",41.143352,-123.723576
95547,"Hydesville, CA",40.556552,-124.083915
95548,"Klamath, CA",41.550207,-124.039327
95549,"Kneeland, CA",40.687124,-123.923853
95550,"Korbel, CA",40.768442,-123.848735
95551,"Loleta, CA",40.660081,-124.222423
95552,"Mad River, CA",40.302769,-123.345690
95553,"Miranda, CA (PO Boxes)",40.228148,-123.848893
95554,"Myers Flat, CA",40.282838,-123.828449
95555,"Orick, CA",41.305115,-124.020243
95556,"Orleans, CA",41.305835,-123.554690
95558,"Petrolia, CA",40.272947,-124.224784
95559,"Phillipsville, CA",40.204661,-123.781027
95560,"Redway, CA",40.134889,-123.838988
95562,"Rio Dell, CA",40.496521,-124.106927
95563,"Salyer, CA (PO Boxes)",40.881019,-123.541078
95564,"Samoa, CA",40.800323,-124.197966
95565,"Scotia, CA",40.461103,-124.055242
95567,"Smith River, CA",41.938247,-124.155346
95568,"Somes Bar, CA",41.449188,-123.490238
95569,"Redcrest, CA",40.352968,-123.891476
95570,"Westhaven-Moonstone, CA",41.096613,-124.143444
95571,"Weott, CA",40.323039,-123.921444
95573,"Willow Creek, CA",40.931307,-123.644866
95585,"Leggett, CA",39.849752,-123.689570
95587,"Piercy, CA",39.959162,-123.780967
95589,"Whitethorn, CA",40.046396,-123.962099
95595,"Zenia, CA",40.094059,-123.464974
95601,"Amador City, CA",38.423131,-120.824580
95602,"Auburn, CA",38.979909,-121.088069
95603,"Auburn, CA",38.913176,-121.076456
95605,"West Sacramento, CA",38.592911,-121.532910
95606,"Brooks, CA",38.764184,-122.163170
95607,"Capay, CA",38.733156,-122.127782
95608,"Carmichael, CA",38.628252,-121.330610
95610,"Citrus Heights, CA",38.695458,-121.268502
95612,"Clarksburg, CA",38.388036,-121.563374
95614,"Auburn Lake Trails, CA",38.886152,-120.979751
95615,"Courtland, CA",38.318625,-121.554752
95616,"Davis, CA",38.552916,-121.763667
95618,"Davis, CA",38.542070,-121.714494
95619,"Diamond Springs, CA",38.684320,-120.818153
95620,"Dixon, CA",38.412790,-121.811360
95621,"Citrus Heights, CA",38.695546,-121.308965
95623,"El Dorado, CA",38.644428,-120.852145
95624,"Elk Grove, CA",38.420860,-121.361345
95625,"Elmira, CA",38.354749,-121.911240
95626,"Elverta, CA",38.727385,-121.454407
95627,"Esparto, CA",38.706954,-122.011317
95628,"Fair Oaks, CA",38.654700,-121.263583
95629,"Fiddletown, CA",38.509618,-120.690468
95630,"Folsom, CA",38.671372,-121.153604
95631,"Foresthill, CA",39.052114,-120.808779
95632,"Galt, CA",38.270447,-121.302350
95633,"Garden Valley, CA",38.840042,-120.829849
95634,"Georgetown, CA",38.923352,-120.789949
95635,"Greenwood, CA",38.909951,-120.897013
95636,"Grizzly Flats, CA",38.631279,-120.443674
95637,"Guinda, CA",38.837067,-122.206692
95638,"Clay, CA",38.306089,-121.179067
95639,"Hood, CA",38.392771,-121.506204
95640,"Ione, CA",38.341560,-120.940253
95641,"Isleton, CA",38.152814,-121.596425
95642,"Jackson, CA",38.359542,-120.754860
95645,"Knights Landing, CA",38.876579,-121.736944
95646,"Kirkwood, CA",38.694466,-120.069765
95648,"Lincoln, CA",38.893811,-121.292219
95650,"Loomis, CA",38.815701,-121.180899
95651,"Lotus, CA",38.817752,-120.922691
95652,"McClellan Park, CA",38.654928,-121.392546
95653,"Madison, CA",38.686222,-121.975815
95655,"Mather, CA",38.555084,-121.289214
95658,"Newcastle, CA",38.874086,-121.142489
95659,"Nicolaus, CA",38.858450,-121.567073
95660,"North Highlands, CA",38.675069,-121.376730
